Province,Country/Region,Latitude,Longitude,Date,Confirmed,Deaths,Recovered
Argentina,Argentina,-38.42,-63.62,2020-08-04,6792,166,2827
Argentina,Argentina,-38.42,-63.62,2020-08-05,7147,127,2819
Argentina,Argentina,-38.42,-63.62,2020-08-06,7513,145,2904
Argentina,Argentina,-38.42,-63.62,2020-08-07,7482,160,3445
Argentina,Argentina,-38.42,-63.62,2020-08-08,6134,112,4945
Argentina,Argentina,-38.42,-63.62,2020-08-09,4688,83,0
Argentina,Argentina,-38.42,-63.62,2020-08-10,7369,158,0
Argentina,Argentina,-38.42,-63.62,2020-08-11,7043,240,73147
Argentina,Argentina,-38.42,-63.62,2020-08-12,7663,209,5894
Argentina,Argentina,-38.42,-63.62,2020-08-13,7498,149,5151
Argentina,Argentina,-38.42,-63.62,2020-08-14,6365,165,6571
Argentina,Argentina,-38.42,-63.62,2020-08-15,6663,110,6692
Argentina,Argentina,-38.42,-63.62,2020-08-16,5469,66,6005
Argentina,Argentina,-38.42,-63.62,2020-08-17,4557,111,6148
Argentina,Argentina,-38.42,-63.62,2020-08-18,6840,234,5681
Argentina,Argentina,-38.42,-63.62,2020-08-19,6693,282,5194
Argentina,Argentina,-38.42,-63.62,2020-08-20,8225,187,4926
Argentina,Argentina,-38.42,-63.62,2020-08-21,8159,213,6155
Argentina,Argentina,-38.42,-63.62,2020-08-22,7759,118,5975
Argentina,Argentina,-38.42,-63.62,2020-08-23,5352,137,5619
Argentina,Argentina,-38.42,-63.62,2020-08-24,8713,381,5389
Argentina,Argentina,-38.42,-63.62,2020-08-25,8771,197,6413
Argentina,Argentina,-38.42,-63.62,2020-08-26,10550,276,5599
Argentina,Argentina,-38.42,-63.62,2020-08-27,10104,211,5657
Argentina,Argentina,-38.42,-63.62,2020-08-28,11717,221,5707
Argentina,Argentina,-38.42,-63.62,2020-08-29,9230,82,7055
Argentina,Argentina,-38.42,-63.62,2020-08-30,7187,104,6787
Argentina,Argentina,-38.42,-63.62,2020-08-31,9309,203,7188
Argentina,Argentina,-38.42,-63.62,2020-09-01,10504,259,7181
Argentina,Argentina,-38.42,-63.62,2020-09-02,10933,199,7154
Argentina,Argentina,-38.42,-63.62,2020-09-03,12026,243,6931
Argentina,Argentina,-38.42,-63.62,2020-09-04,10684,262,9160
Argentina,Argentina,-38.42,-63.62,2020-09-05,9924,116,8760
Argentina,Argentina,-38.42,-63.62,2020-09-06,6986,120,8751
Argentina,Argentina,-38.42,-63.62,2020-09-07,9215,270,8256
Argentina,Argentina,-38.42,-63.62,2020-09-08,12027,276,9202
Argentina,Argentina,-38.42,-63.62,2020-09-09,12259,253,15900
Argentina,Argentina,-38.42,-63.62,2020-09-10,11905,249,7608
Argentina,Argentina,-38.42,-63.62,2020-09-11,11507,241,10023
Argentina,Argentina,-38.42,-63.62,2020-09-12,10776,115,9650
Argentina,Argentina,-38.42,-63.62,2020-09-13,9056,89,9742
Argentina,Argentina,-38.42,-63.62,2020-09-14,9909,315,9440
Argentina,Argentina,-38.42,-63.62,2020-09-15,11892,185,9930
Argentina,Argentina,-38.42,-63.62,2020-09-16,11674,264,9380
Argentina,Argentina,-38.42,-63.62,2020-09-17,12701,344,8084
Argentina,Argentina,-38.42,-63.62,2020-09-18,11945,196,10939
Argentina,Argentina,-38.42,-63.62,2020-09-19,9276,143,10791
Argentina,Argentina,-38.42,-63.62,2020-09-20,8431,254,10154
Argentina,Argentina,-38.42,-63.62,2020-09-21,8782,429,20332
Argentina,Argentina,-38.42,-63.62,2020-09-22,12027,470,8665
Argentina,Argentina,-38.42,-63.62,2020-09-23,12625,424,8258
Argentina,Argentina,-38.42,-63.62,2020-09-24,13467,390,11103
Argentina,Argentina,-38.42,-63.62,2020-09-25,12969,442,10335
Argentina,Argentina,-38.42,-63.62,2020-09-26,11249,335,9565
Argentina,Argentina,-38.42,-63.62,2020-09-27,8841,206,9446
Argentina,Argentina,-38.42,-63.62,2020-09-28,11807,364,10780
Argentina,Argentina,-38.42,-63.62,2020-09-29,13477,406,9142
Argentina,Argentina,-38.42,-63.62,2020-09-30,14392,418,8788
Argentina,Argentina,-38.42,-63.62,2020-10-01,14001,3351,8495
Argentina,Argentina,-38.42,-63.62,2020-10-02,14687,311,11375
Argentina,Argentina,-38.42,-63.62,2020-10-03,11129,196,11599
Argentina,Argentina,-38.42,-63.62,2020-10-04,7668,223,10558
Argentina,Argentina,-38.42,-63.62,2020-10-05,11242,450,12345
Argentina,Argentina,-38.42,-63.62,2020-10-06,14740,359,11255
Argentina,Argentina,-38.42,-63.62,2020-10-07,16447,399,10453
Argentina,Argentina,-38.42,-63.62,2020-10-08,15454,484,14119
Argentina,Argentina,-38.42,-63.62,2020-10-09,15099,515,12297
Argentina,Argentina,-38.42,-63.62,2020-10-10,12414,356,12323
Argentina,Argentina,-38.42,-63.62,2020-10-11,10324,287,11916
Argentina,Argentina,-38.42,-63.62,2020-10-12,9524,318,11202
Argentina,Argentina,-38.42,-63.62,2020-10-13,13305,386,9653
Argentina,Argentina,-38.42,-63.62,2020-10-14,14932,349,8911
Argentina,Argentina,-38.42,-63.62,2020-10-15,17096,421,13713
Argentina,Argentina,-38.42,-63.62,2020-10-16,16546,381,13642
Argentina,Argentina,-38.42,-63.62,2020-10-17,13510,384,12673
Argentina,Argentina,-38.42,-63.62,2020-10-18,10561,160,12791
Argentina,Argentina,-38.42,-63.62,2020-10-19,12982,449,0
Argentina,Argentina,-38.42,-63.62,2020-10-20,16337,384,25682
Argentina,Argentina,-38.42,-63.62,2020-10-21,18326,419,10873
Argentina,Argentina,-38.42,-63.62,2020-10-22,16325,438,11334
Argentina,Argentina,-38.42,-63.62,2020-10-23,15718,381,14841
Argentina,Argentina,-38.42,-63.62,2020-10-24,11968,275,14418
Argentina,Argentina,-38.42,-63.62,2020-10-25,9253,283,13706
Argentina,Argentina,-38.42,-63.62,2020-10-26,11712,405,14767
Argentina,Argentina,-38.42,-63.62,2020-10-27,14308,429,11758
Argentina,Argentina,-38.42,-63.62,2020-10-28,13924,341,9803
Argentina,Argentina,-38.42,-63.62,2020-10-29,13267,371,14987
Argentina,Argentina,-38.42,-63.62,2020-10-30,13379,350,14967
Argentina,Argentina,-38.42,-63.62,2020-10-31,9745,210,12838
Argentina,Argentina,-38.42,-63.62,2020-11-01,6609,138,11377
Argentina,Argentina,-38.42,-63.62,2020-11-02,9598,483,12700
Argentina,Argentina,-38.42,-63.62,2020-11-03,12145,429,11262
Argentina,Argentina,-38.42,-63.62,2020-11-04,10652,468,8369
Argentina,Argentina,-38.42,-63.62,2020-11-05,11100,246,12490
Argentina,Argentina,-38.42,-63.62,2020-11-06,11786,370,12100
Argentina,Argentina,-38.42,-63.62,2020-11-07,8037,212,11076
Argentina,Argentina,-38.42,-63.62,2020-11-08,5331,212,9598
Argentina,Argentina,-38.42,-63.62,2020-11-09,8317,347,10666
Argentina,Argentina,-38.42,-63.62,2020-11-10,11977,276,8320
Argentina,Argentina,-38.42,-63.62,2020-11-11,10880,348,0
Argentina,Argentina,-38.42,-63.62,2020-11-12,11163,251,18283
Argentina,Argentina,-38.42,-63.62,2020-11-13,11859,263,10297
Argentina,Argentina,-38.42,-63.62,2020-11-14,8468,262,8889
Argentina,Argentina,-38.42,-63.62,2020-11-15,5645,129,9736
Argentina,Argentina,-38.42,-63.62,2020-11-16,7893,291,11094
Argentina,Argentina,-38.42,-63.62,2020-11-17,10621,379,8637
Argentina,Argentina,-38.42,-63.62,2020-11-18,10332,241,7641
Argentina,Argentina,-38.42,-63.62,2020-11-19,10097,185,11040
Argentina,Argentina,-38.42,-63.62,2020-11-20,9608,258,10305
Argentina,Argentina,-38.42,-63.62,2020-11-21,7140,112,9234
Argentina,Argentina,-38.42,-63.62,2020-11-22,4184,100,8439
Argentina,Argentina,-38.42,-63.62,2020-11-23,4265,120,8308
Argentina,Argentina,-38.42,-63.62,2020-11-24,7164,310,6834
Argentina,Argentina,-38.42,-63.62,2020-11-25,8593,282,6650
Argentina,Argentina,-38.42,-63.62,2020-11-26,9043,227,9378
Argentina,Argentina,-38.42,-63.62,2020-11-27,7846,275,8595
Argentina,Argentina,-38.42,-63.62,2020-11-28,6098,106,7620
Argentina,Argentina,-38.42,-63.62,2020-11-29,5432,151,6966
Argentina,Argentina,-38.42,-63.62,2020-11-30,5726,257,7384
Argentina,Argentina,-38.42,-63.62,2020-12-01,8037,198,6024
Argentina,Argentina,-38.42,-63.62,2020-12-02,7533,228,5107
Argentina,Argentina,-38.42,-63.62,2020-12-03,7629,149,6317
Argentina,Argentina,-38.42,-63.62,2020-12-04,6899,207,7280
Argentina,Argentina,-38.42,-63.62,2020-12-05,5201,120,6830
Argentina,Argentina,-38.42,-63.62,2020-12-06,3278,138,5907
Argentina,Argentina,-38.42,-63.62,2020-12-07,3199,118,6004
Argentina,Argentina,-38.42,-63.62,2020-12-08,3610,121,4891
Argentina,Argentina,-38.42,-63.62,2020-12-09,5303,213,5901
Argentina,Argentina,-38.42,-63.62,2020-12-10,6994,209,6699
Argentina,Argentina,-38.42,-63.62,2020-12-11,7112,175,6605
Argentina,Argentina,-38.42,-63.62,2020-12-12,5274,62,5368
Argentina,Argentina,-38.42,-63.62,2020-12-13,3558,98,5157
Argentina,Argentina,-38.42,-63.62,2020-12-14,5062,275,4803
Argentina,Argentina,-38.42,-63.62,2020-12-15,6981,163,4180
Argentina,Argentina,-38.42,-63.62,2020-12-16,6843,161,3614
Argentina,Argentina,-38.42,-63.62,2020-12-17,7326,169,4642
Argentina,Argentina,-38.42,-63.62,2020-12-18,7002,138,4199
Argentina,Argentina,-38.42,-63.62,2020-12-19,5795,91,5862
Argentina,Argentina,-38.42,-63.62,2020-12-20,4116,50,5729
Argentina,Argentina,-38.42,-63.62,2020-12-21,5853,184,6055
Argentina,Argentina,-38.42,-63.62,2020-12-22,8141,257,5325
Argentina,Argentina,-38.42,-63.62,2020-12-23,8586,60,4551
Argentina,Argentina,-38.42,-63.62,2020-12-24,0,0,0
Argentina,Argentina,-38.42,-63.62,2020-12-25,10689,108,0
Argentina,Argentina,-38.42,-63.62,2020-12-26,3713,79,17950
Argentina,Argentina,-38.42,-63.62,2020-12-27,5030,149,5699
Argentina,Argentina,-38.42,-63.62,2020-12-28,7216,218,6754
Argentina,Argentina,-38.42,-63.62,2020-12-29,11650,150,6205
Argentina,Argentina,-38.42,-63.62,2020-12-30,11765,145,5791
Argentina,Argentina,-38.42,-63.62,2020-12-31,11586,82,0
Argentina,Argentina,-38.42,-63.62,2021-01-01,4080,74,0
Argentina,Argentina,-38.42,-63.62,2021-01-02,5240,56,20416
Argentina,Argentina,-38.42,-63.62,2021-01-03,5884,107,5868
Argentina,Argentina,-38.42,-63.62,2021-01-04,8222,152,5123
Argentina,Argentina,-38.42,-63.62,2021-01-05,13790,151,8533
Argentina,Argentina,-38.42,-63.62,2021-01-06,13441,191,7432
Argentina,Argentina,-38.42,-63.62,2021-01-07,13835,146,10746
Argentina,Argentina,-38.42,-63.62,2021-01-08,13346,151,10102
Argentina,Argentina,-38.42,-63.62,2021-01-09,11057,144,9434
Argentina,Argentina,-38.42,-63.62,2021-01-10,7808,78,7420
Argentina,Argentina,-38.42,-63.62,2021-01-11,8704,159,6965
Argentina,Argentina,-38.42,-63.62,2021-01-12,13783,194,9146
Argentina,Argentina,-38.42,-63.62,2021-01-13,12725,135,8562
Argentina,Argentina,-38.42,-63.62,2021-01-14,13286,142,13067
Argentina,Argentina,-38.42,-63.62,2021-01-15,12332,102,12473
Argentina,Argentina,-38.42,-63.62,2021-01-16,8932,68,11141
Argentina,Argentina,-38.42,-63.62,2021-01-17,7264,112,10361
Argentina,Argentina,-38.42,-63.62,2021-01-18,8185,425,11303
Argentina,Argentina,-38.42,-63.62,2021-01-19,12141,234,9605
Argentina,Argentina,-38.42,-63.62,2021-01-20,12112,150,9400
Argentina,Argentina,-38.42,-63.62,2021-01-21,11396,139,11982
Argentina,Argentina,-38.42,-63.62,2021-01-22,10753,220,11071
Argentina,Argentina,-38.42,-63.62,2021-01-23,8362,162,9842
Argentina,Argentina,-38.42,-63.62,2021-01-24,5031,90,9481
Argentina,Argentina,-38.42,-63.62,2021-01-25,7578,207,10378
Argentina,Argentina,-38.42,-63.62,2021-01-26,10409,219,8028
Argentina,Argentina,-38.42,-63.62,2021-01-27,10843,182,8008
Argentina,Argentina,-38.42,-63.62,2021-01-28,9471,166,10583
Argentina,Argentina,-38.42,-63.62,2021-01-29,9838,174,10313
Argentina,Argentina,-38.42,-63.62,2021-01-30,6902,156,9409
Argentina,Argentina,-38.42,-63.62,2021-01-31,4975,43,8782
Argentina,Argentina,-38.42,-63.62,2021-02-01,6614,275,8349
Argentina,Argentina,-38.42,-63.62,2021-02-02,9695,177,8769
Argentina,Argentina,-38.42,-63.62,2021-02-03,9196,113,6440
Argentina,Argentina,-38.42,-63.62,2021-02-04,8891,161,9497
Argentina,Argentina,-38.42,-63.62,2021-02-05,8374,285,9057
Argentina,Argentina,-38.42,-63.62,2021-02-06,6680,125,8297
Argentina,Argentina,-38.42,-63.62,2021-02-07,3658,61,6906
Argentina,Argentina,-38.42,-63.62,2021-02-08,5154,227,7213
Argentina,Argentina,-38.42,-63.62,2021-02-09,7794,168,6143
Argentina,Argentina,-38.42,-63.62,2021-02-10,7739,108,5799
Argentina,Argentina,-38.42,-63.62,2021-02-11,7311,200,8140
Argentina,Argentina,-38.42,-63.62,2021-02-12,7151,155,7900
Argentina,Argentina,-38.42,-63.62,2021-02-13,6057,159,6805
Argentina,Argentina,-38.42,-63.62,2021-02-14,4245,48,6153
Argentina,Argentina,-38.42,-63.62,2021-02-15,3259,91,6324
Argentina,Argentina,-38.42,-63.62,2021-02-16,4003,105,4849
Argentina,Argentina,-38.42,-63.62,2021-02-17,6064,184,4587
Argentina,Argentina,-38.42,-63.62,2021-02-18,7671,241,6573
Argentina,Argentina,-38.42,-63.62,2021-02-19,7886,143,6194
Argentina,Argentina,-38.42,-63.62,2021-02-20,5944,122,5788
Argentina,Argentina,-38.42,-63.62,2021-02-21,3709,76,5068
Argentina,Argentina,-38.42,-63.62,2021-02-22,5417,161,5712
Argentina,Argentina,-38.42,-63.62,2021-02-23,7477,151,5685
Argentina,Argentina,-38.42,-63.62,2021-02-24,8183,140,4670
Argentina,Argentina,-38.42,-63.62,2021-02-25,8234,145,4164
Argentina,Argentina,-38.42,-63.62,2021-02-26,5083,92,6102
Argentina,Argentina,-38.42,-63.62,2021-02-27,5469,59,6253
Argentina,Argentina,-38.42,-63.62,2021-02-28,3168,19,5934
Argentina,Argentina,-38.42,-63.62,2021-03-01,4658,112,6317
Argentina,Argentina,-38.42,-63.62,2021-03-02,6653,115,5598
Argentina,Argentina,-38.42,-63.62,2021-03-03,7855,261,4653
Argentina,Argentina,-38.42,-63.62,2021-03-04,7432,191,6788
Argentina,Argentina,-38.42,-63.62,2021-03-05,7891,140,6468
Argentina,Argentina,-38.42,-63.62,2021-03-06,4860,86,5472
Argentina,Argentina,-38.42,-63.62,2021-03-07,2922,10,5499
Argentina,Argentina,-38.42,-63.62,2021-03-08,5058,241,5724
Argentina,Argentina,-38.42,-63.62,2021-03-09,7307,131,5051
Argentina,Argentina,-38.42,-63.62,2021-03-10,7693,107,5049
Argentina,Argentina,-38.42,-63.62,2021-03-11,8204,134,6822
Argentina,Argentina,-38.42,-63.62,2021-03-12,7849,85,6404
Argentina,Argentina,-38.42,-63.62,2021-03-13,6278,68,6291
Argentina,Argentina,-38.42,-63.62,2021-03-14,3697,24,5746
Argentina,Argentina,-38.42,-63.62,2021-03-15,6164,166,6312
Argentina,Argentina,-38.42,-63.62,2021-03-16,8235,200,5379
Argentina,Argentina,-38.42,-63.62,2021-03-17,8304,195,4527
Argentina,Argentina,-38.42,-63.62,2021-03-18,8328,155,6756
Argentina,Argentina,-38.42,-63.62,2021-03-19,8160,90,6852
Argentina,Argentina,-38.42,-63.62,2021-03-20,6826,41,6935
Argentina,Argentina,-38.42,-63.62,2021-03-21,4032,28,6489
Argentina,Argentina,-38.42,-63.62,2021-03-22,6401,126,7533
Argentina,Argentina,-38.42,-63.62,2021-03-23,9405,152,6271
Argentina,Argentina,-38.42,-63.62,2021-03-24,8300,123,5078
Argentina,Argentina,-38.42,-63.62,2021-03-25,8238,146,7437
Argentina,Argentina,-38.42,-63.62,2021-03-26,12936,143,8007
Argentina,Argentina,-38.42,-63.62,2021-03-27,10338,133,7749
Argentina,Argentina,-38.42,-63.62,2021-03-28,7208,81,7287
Argentina,Argentina,-38.42,-63.62,2021-03-29,14014,162,8741
Argentina,Argentina,-38.42,-63.62,2021-03-30,10154,125,7597
Argentina,Argentina,-38.42,-63.62,2021-03-31,16056,122,6763
Argentina,Argentina,-38.42,-63.62,2021-04-01,14430,83,9650
Argentina,Argentina,-38.42,-63.62,2021-04-02,9902,82,9688
Argentina,Argentina,-38.42,-63.62,2021-04-03,10384,83,8686
Argentina,Argentina,-38.42,-63.62,2021-04-04,9955,93,9840
Argentina,Argentina,-38.42,-63.62,2021-04-05,13667,272,13029
Argentina,Argentina,-38.42,-63.62,2021-04-06,20870,163,10536
Argentina,Argentina,-38.42,-63.62,2021-04-07,22039,198,10580
Argentina,Argentina,-38.42,-63.62,2021-04-08,23683,290,14358
Argentina,Argentina,-38.42,-63.62,2021-04-09,24130,228,14943
Argentina,Argentina,-38.42,-63.62,2021-04-10,19419,297,13857
Argentina,Argentina,-38.42,-63.62,2021-04-11,15262,132,15357
Argentina,Argentina,-38.42,-63.62,2021-04-12,19437,178,13984
Argentina,Argentina,-38.42,-63.62,2021-04-13,27001,217,15751
Argentina,Argentina,-38.42,-63.62,2021-04-14,25157,368,15611
Argentina,Argentina,-38.42,-63.62,2021-04-15,24999,383,21746
Argentina,Argentina,-38.42,-63.62,2021-04-16,29472,159,23875
Argentina,Argentina,-38.42,-63.62,2021-04-17,19119,80,19701
Argentina,Argentina,-38.42,-63.62,2021-04-18,16267,64,20363
Argentina,Argentina,-38.42,-63.62,2021-04-19,20461,248,22212
Argentina,Argentina,-38.42,-63.62,2021-04-20,29145,316,21470
Argentina,Argentina,-38.42,-63.62,2021-04-21,25932,291,16822
Argentina,Argentina,-38.42,-63.62,2021-04-22,27216,537,25118
Argentina,Argentina,-38.42,-63.62,2021-04-23,27884,556,24721
Argentina,Argentina,-38.42,-63.62,2021-04-24,21220,298,21763
Argentina,Argentina,-38.42,-63.62,2021-04-25,15012,170,21890
Argentina,Argentina,-38.42,-63.62,2021-04-26,18793,443,23837
Argentina,Argentina,-38.42,-63.62,2021-04-27,25495,512,21219
Argentina,Argentina,-38.42,-63.62,2021-04-28,23718,348,18941
Argentina,Argentina,-38.42,-63.62,2021-04-29,26053,561,25913
Argentina,Argentina,-38.42,-63.62,2021-04-30,22420,357,26229
Argentina,Argentina,-38.42,-63.62,2021-05-01,16502,231,21053
Argentina,Argentina,-38.42,-63.62,2021-05-02,11394,156,20838
Argentina,Argentina,-38.42,-63.62,2021-05-03,15920,540,21875
Argentina,Argentina,-38.42,-63.62,2021-05-04,26238,410,19386
Argentina,Argentina,-38.42,-63.62,2021-05-05,24079,663,17007
Argentina,Argentina,-38.42,-63.62,2021-05-06,24086,398,22765
Argentina,Argentina,-38.42,-63.62,2021-05-07,22552,609,20672
Argentina,Argentina,-38.42,-63.62,2021-05-08,18024,170,20426
Argentina,Argentina,-38.42,-63.62,2021-05-09,11582,283,18837
Argentina,Argentina,-38.42,-63.62,2021-05-10,17381,496,19893
Argentina,Argentina,-38.42,-63.62,2021-05-11,25976,490,17306
Argentina,Argentina,-38.42,-63.62,2021-05-12,24475,496,14977
Argentina,Argentina,-38.42,-63.62,2021-05-13,26531,447,22094
Argentina,Argentina,-38.42,-63.62,2021-05-14,27363,599,21709
Argentina,Argentina,-38.42,-63.62,2021-05-15,21469,400,20802
Argentina,Argentina,-38.42,-63.62,2021-05-16,16350,269,18653
Argentina,Argentina,-38.42,-63.62,2021-05-17,28680,505,20668
Argentina,Argentina,-38.42,-63.62,2021-05-18,35543,744,19058
Argentina,Argentina,-38.42,-63.62,2021-05-19,39652,494,16825
Argentina,Argentina,-38.42,-63.62,2021-05-20,35884,434,25984
Argentina,Argentina,-38.42,-63.62,2021-05-21,35468,692,25011
Argentina,Argentina,-38.42,-63.62,2021-05-22,32171,297,23153
Argentina,Argentina,-38.42,-63.62,2021-05-23,24801,375,23651
Argentina,Argentina,-38.42,-63.62,2021-05-24,22651,417,26234
Argentina,Argentina,-38.42,-63.62,2021-05-25,24601,576,24477
Argentina,Argentina,-38.42,-63.62,2021-05-26,35399,532,23628
Argentina,Argentina,-38.42,-63.62,2021-05-27,41080,547,38186
Argentina,Argentina,-38.42,-63.62,2021-05-28,39207,558,33369
Argentina,Argentina,-38.42,-63.62,2021-05-29,29841,415,35624
Argentina,Argentina,-38.42,-63.62,2021-05-30,21346,348,30601
Argentina,Argentina,-38.42,-63.62,2021-05-31,28175,637,31534
Argentina,Argentina,-38.42,-63.62,2021-06-01,35355,640,30735
Argentina,Argentina,-38.42,-63.62,2021-06-02,35017,587,27979
Argentina,Argentina,-38.42,-63.62,2021-06-03,32291,553,29121
Argentina,Argentina,-38.42,-63.62,2021-06-04,30950,538,26700
Argentina,Argentina,-38.42,-63.62,2021-06-05,23627,456,32363
Argentina,Argentina,-38.42,-63.62,2021-06-06,16415,347,31533
Argentina,Argentina,-38.42,-63.62,2021-06-07,22195,732,31115
Argentina,Argentina,-38.42,-63.62,2021-06-08,31137,721,25663
Argentina,Argentina,-38.42,-63.62,2021-06-09,29757,605,23084
Argentina,Argentina,-38.42,-63.62,2021-06-10,27628,669,30507
Argentina,Argentina,-38.42,-63.62,2021-06-11,26934,687,29270
Argentina,Argentina,-38.42,-63.62,2021-06-12,18057,447,26616
Argentina,Argentina,-38.42,-63.62,2021-06-13,13043,268,26062
Australian Capital Territory,Australia,-35.47,149.01,2020-01-22,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-23,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-24,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-25,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-26,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-27,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-28,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-29,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-30,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-01-31,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-01,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-02,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-03,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-04,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-05,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-06,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-07,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-08,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-09,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-10,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-11,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-12,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-13,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-14,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-15,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-16,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-17,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-18,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-19,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-20,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-21,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-22,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-23,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-24,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-25,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-26,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-27,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-28,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-02-29,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-01,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-02,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-03,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-04,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-05,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-06,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-07,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-08,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-09,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-10,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-11,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-12,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-13,1,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-14,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-15,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-16,1,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-17,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-18,1,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-19,1,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-20,2,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-21,3,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-22,10,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-23,13,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-24,7,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-25,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-26,14,0,1
Australian Capital Territory,Australia,-35.47,149.01,2020-03-27,9,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-28,9,0,1
Australian Capital Territory,Australia,-35.47,149.01,2020-03-29,6,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-30,1,1,0
Australian Capital Territory,Australia,-35.47,149.01,2020-03-31,2,0,1
Australian Capital Territory,Australia,-35.47,149.01,2020-04-01,4,0,5
Australian Capital Territory,Australia,-35.47,149.01,2020-04-02,3,0,3
Australian Capital Territory,Australia,-35.47,149.01,2020-04-03,4,0,7
Australian Capital Territory,Australia,-35.47,149.01,2020-04-04,2,1,0
Australian Capital Territory,Australia,-35.47,149.01,2020-04-05,3,0,10
Australian Capital Territory,Australia,-35.47,149.01,2020-04-06,0,0,12
Australian Capital Territory,Australia,-35.47,149.01,2020-04-07,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-04-08,3,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-04-09,1,0,7
Australian Capital Territory,Australia,-35.47,149.01,2020-04-10,3,0,12
Australian Capital Territory,Australia,-35.47,149.01,2020-04-11,0,0,0
Australian Capital Territory,Australia,-35.47,149.01,2020-04-12,0,0,0
